"scenario","year","variable","value","units","parameter_value"
"Ref_20",1850,"Tgav",0.0900066675861855,"degC","ECS_1.5"
"Ref_20",1851,"Tgav",0.0921759797209684,"degC","ECS_1.5"
"Ref_20",1852,"Tgav",0.0958857956273617,"degC","ECS_1.5"
"Ref_20",1853,"Tgav",0.100456703751796,"degC","ECS_1.5"
"Ref_20",1854,"Tgav",0.104984395333664,"degC","ECS_1.5"
"Ref_20",1855,"Tgav",0.0979239834292561,"degC","ECS_1.5"
"Ref_20",1856,"Tgav",0.0557208242191084,"degC","ECS_1.5"
"Ref_20",1857,"Tgav",0.00659373998853458,"degC","ECS_1.5"
"Ref_20",1858,"Tgav",0.00052597378383886,"degC","ECS_1.5"
"Ref_20",1859,"Tgav",0.0245001883535656,"degC","ECS_1.5"
"Ref_20",1860,"Tgav",0.0501919728369013,"degC","ECS_1.5"
"Ref_20",1861,"Tgav",0.0655766221399945,"degC","ECS_1.5"
"Ref_20",1862,"Tgav",0.0685257676547114,"degC","ECS_1.5"
"Ref_20",1863,"Tgav",0.071683325266232,"degC","ECS_1.5"
"Ref_20",1864,"Tgav",0.0813323582516665,"degC","ECS_1.5"
"Ref_20",1865,"Tgav",0.0923187757201734,"degC","ECS_1.5"
"Ref_20",1866,"Tgav",0.101721911373132,"degC","ECS_1.5"
"Ref_20",1867,"Tgav",0.109228487767291,"degC","ECS_1.5"
"Ref_20",1868,"Tgav",0.114910664593279,"degC","ECS_1.5"
"Ref_20",1869,"Tgav",0.118566675705143,"degC","ECS_1.5"
"Ref_20",1870,"Tgav",0.121210670649381,"degC","ECS_1.5"
"Ref_20",1871,"Tgav",0.123677402341035,"degC","ECS_1.5"
"Ref_20",1872,"Tgav",0.124994136914156,"degC","ECS_1.5"
"Ref_20",1873,"Tgav",0.125457286947657,"degC","ECS_1.5"
"Ref_20",1874,"Tgav",0.127211208426508,"degC","ECS_1.5"
"Ref_20",1875,"Tgav",0.128623074965531,"degC","ECS_1.5"
"Ref_20",1876,"Tgav",0.126929604909907,"degC","ECS_1.5"
"Ref_20",1877,"Tgav",0.126182846612738,"degC","ECS_1.5"
"Ref_20",1878,"Tgav",0.129214757636656,"degC","ECS_1.5"
"Ref_20",1879,"Tgav",0.133906800321743,"degC","ECS_1.5"
"Ref_20",1880,"Tgav",0.138967995605418,"degC","ECS_1.5"
"Ref_20",1881,"Tgav",0.143842529637279,"degC","ECS_1.5"
"Ref_20",1882,"Tgav",0.13880893732879,"degC","ECS_1.5"
"Ref_20",1883,"Tgav",0.060483959505331,"degC","ECS_1.5"
"Ref_20",1884,"Tgav",-0.0531922952891011,"degC","ECS_1.5"
"Ref_20",1885,"Tgav",-0.078874209970537,"degC","ECS_1.5"
"Ref_20",1886,"Tgav",-0.0526414559611448,"degC","ECS_1.5"
"Ref_20",1887,"Tgav",-0.0258681503216975,"degC","ECS_1.5"
"Ref_20",1888,"Tgav",-0.000872313510807313,"degC","ECS_1.5"
"Ref_20",1889,"Tgav",0.0096061665546487,"degC","ECS_1.5"
"Ref_20",1890,"Tgav",0.0118732958238203,"degC","ECS_1.5"
"Ref_20",1891,"Tgav",0.0197276160285685,"degC","ECS_1.5"
"Ref_20",1892,"Tgav",0.0403445119812705,"degC","ECS_1.5"
"Ref_20",1893,"Tgav",0.0672834522427925,"degC","ECS_1.5"
"Ref_20",1894,"Tgav",0.0950838310818438,"degC","ECS_1.5"
"Ref_20",1895,"Tgav",0.113941527652528,"degC","ECS_1.5"
"Ref_20",1896,"Tgav",0.115541990983176,"degC","ECS_1.5"
"Ref_20",1897,"Tgav",0.111116819794326,"degC","ECS_1.5"
"Ref_20",1898,"Tgav",0.118334567586914,"degC","ECS_1.5"
"Ref_20",1899,"Tgav",0.134287171022784,"degC","ECS_1.5"
"Ref_20",1900,"Tgav",0.150509723772321,"degC","ECS_1.5"
"Ref_20",1901,"Tgav",0.161694499227575,"degC","ECS_1.5"
"Ref_20",1902,"Tgav",0.133273152211946,"degC","ECS_1.5"
"Ref_20",1903,"Tgav",0.0823532034440096,"degC","ECS_1.5"
"Ref_20",1904,"Tgav",0.0743524577046096,"degC","ECS_1.5"
"Ref_20",1905,"Tgav",0.101062646866396,"degC","ECS_1.5"
"Ref_20",1906,"Tgav",0.127693266310458,"degC","ECS_1.5"
"Ref_20",1907,"Tgav",0.143448734595531,"degC","ECS_1.5"
"Ref_20",1908,"Tgav",0.155559433512317,"degC","ECS_1.5"
"Ref_20",1909,"Tgav",0.17045525633103,"degC","ECS_1.5"
"Ref_20",1910,"Tgav",0.184844503727422,"degC","ECS_1.5"
"Ref_20",1911,"Tgav",0.196405370670731,"degC","ECS_1.5"
"Ref_20",1912,"Tgav",0.18540632127461,"degC","ECS_1.5"
"Ref_20",1913,"Tgav",0.170239789113611,"degC","ECS_1.5"
"Ref_20",1914,"Tgav",0.179490819894702,"degC","ECS_1.5"
"Ref_20",1915,"Tgav",0.196175119367887,"degC","ECS_1.5"
"Ref_20",1916,"Tgav",0.210495725404891,"degC","ECS_1.5"
"Ref_20",1917,"Tgav",0.221677854674087,"degC","ECS_1.5"
"Ref_20",1918,"Tgav",0.23086238698272,"degC","ECS_1.5"
"Ref_20",1919,"Tgav",0.237805792788498,"degC","ECS_1.5"
"Ref_20",1920,"Tgav",0.236863777093345,"degC","ECS_1.5"
"Ref_20",1921,"Tgav",0.235950524971953,"degC","ECS_1.5"
"Ref_20",1922,"Tgav",0.243608531348522,"degC","ECS_1.5"
"Ref_20",1923,"Tgav",0.251629217686657,"degC","ECS_1.5"
"Ref_20",1924,"Tgav",0.25672520649014,"degC","ECS_1.5"
"Ref_20",1925,"Tgav",0.261035393221289,"degC","ECS_1.5"
"Ref_20",1926,"Tgav",0.265599847132537,"degC","ECS_1.5"
"Ref_20",1927,"Tgav",0.26950628572275,"degC","ECS_1.5"
"Ref_20",1928,"Tgav",0.269036878632217,"degC","ECS_1.5"
"Ref_20",1929,"Tgav",0.265564791694532,"degC","ECS_1.5"
"Ref_20",1930,"Tgav",0.266423142379127,"degC","ECS_1.5"
"Ref_20",1931,"Tgav",0.270290419407632,"degC","ECS_1.5"
"Ref_20",1932,"Tgav",0.271234608812677,"degC","ECS_1.5"
"Ref_20",1933,"Tgav",0.273328200519673,"degC","ECS_1.5"
"Ref_20",1934,"Tgav",0.278764104059238,"degC","ECS_1.5"
"Ref_20",1935,"Tgav",0.2838695521979,"degC","ECS_1.5"
"Ref_20",1936,"Tgav",0.289020194258923,"degC","ECS_1.5"
"Ref_20",1937,"Tgav",0.293283993584647,"degC","ECS_1.5"
"Ref_20",1938,"Tgav",0.295785581377149,"degC","ECS_1.5"
"Ref_20",1939,"Tgav",0.298502776864221,"degC","ECS_1.5"
"Ref_20",1940,"Tgav",0.30300097784171,"degC","ECS_1.5"
"Ref_20",1941,"Tgav",0.308048221884114,"degC","ECS_1.5"
"Ref_20",1942,"Tgav",0.310880260187286,"degC","ECS_1.5"
"Ref_20",1943,"Tgav",0.313576867696245,"degC","ECS_1.5"
"Ref_20",1944,"Tgav",0.31863590163584,"degC","ECS_1.5"
"Ref_20",1945,"Tgav",0.324284491341601,"degC","ECS_1.5"
"Ref_20",1946,"Tgav",0.329886315238485,"degC","ECS_1.5"
"Ref_20",1947,"Tgav",0.334189671579881,"degC","ECS_1.5"
"Ref_20",1948,"Tgav",0.338264648481799,"degC","ECS_1.5"
"Ref_20",1949,"Tgav",0.341874772520653,"degC","ECS_1.5"
"Ref_20",1950,"Tgav",0.345585595633056,"degC","ECS_1.5"
"Ref_20",1951,"Tgav",0.350162577595519,"degC","ECS_1.5"
"Ref_20",1952,"Tgav",0.354737552320158,"degC","ECS_1.5"
"Ref_20",1953,"Tgav",0.359210430405177,"degC","ECS_1.5"
"Ref_20",1954,"Tgav",0.364846550512624,"degC","ECS_1.5"
"Ref_20",1955,"Tgav",0.372776038102436,"degC","ECS_1.5"
"Ref_20",1956,"Tgav",0.381542257957942,"degC","ECS_1.5"
"Ref_20",1957,"Tgav",0.390811772606749,"degC","ECS_1.5"
"Ref_20",1958,"Tgav",0.400142728552491,"degC","ECS_1.5"
"Ref_20",1959,"Tgav",0.408886045683066,"degC","ECS_1.5"
"Ref_20",1960,"Tgav",0.411392629590386,"degC","ECS_1.5"
"Ref_20",1961,"Tgav",0.408363379831931,"degC","ECS_1.5"
"Ref_20",1962,"Tgav",0.403115931610603,"degC","ECS_1.5"
"Ref_20",1963,"Tgav",0.362662457292084,"degC","ECS_1.5"
"Ref_20",1964,"Tgav",0.308117655172625,"degC","ECS_1.5"
"Ref_20",1965,"Tgav",0.301210787690901,"degC","ECS_1.5"
"Ref_20",1966,"Tgav",0.33185250650904,"degC","ECS_1.5"
"Ref_20",1967,"Tgav",0.364983585481354,"degC","ECS_1.5"
"Ref_20",1968,"Tgav",0.372071756840975,"degC","ECS_1.5"
"Ref_20",1969,"Tgav",0.372328905497283,"degC","ECS_1.5"
"Ref_20",1970,"Tgav",0.395664049718822,"degC","ECS_1.5"
"Ref_20",1971,"Tgav",0.429700124807986,"degC","ECS_1.5"
"Ref_20",1972,"Tgav",0.459420981882659,"degC","ECS_1.5"
"Ref_20",1973,"Tgav",0.47917562358026,"degC","ECS_1.5"
"Ref_20",1974,"Tgav",0.484441377014124,"degC","ECS_1.5"
"Ref_20",1975,"Tgav",0.484147412650054,"degC","ECS_1.5"
"Ref_20",1976,"Tgav",0.498997181051521,"degC","ECS_1.5"
"Ref_20",1977,"Tgav",0.526534284339918,"degC","ECS_1.5"
"Ref_20",1978,"Tgav",0.547523979811222,"degC","ECS_1.5"
"Ref_20",1979,"Tgav",0.56464290801574,"degC","ECS_1.5"
"Ref_20",1980,"Tgav",0.585469679244769,"degC","ECS_1.5"
"Ref_20",1981,"Tgav",0.598091004715972,"degC","ECS_1.5"
"Ref_20",1982,"Tgav",0.554831694940574,"degC","ECS_1.5"
"Ref_20",1983,"Tgav",0.505399287953052,"degC","ECS_1.5"
"Ref_20",1984,"Tgav",0.523170155777754,"degC","ECS_1.5"
"Ref_20",1985,"Tgav",0.564615018927346,"degC","ECS_1.5"
"Ref_20",1986,"Tgav",0.599619895527883,"degC","ECS_1.5"
"Ref_20",1987,"Tgav",0.628193979964295,"degC","ECS_1.5"
"Ref_20",1988,"Tgav",0.654223836749495,"degC","ECS_1.5"
"Ref_20",1989,"Tgav",0.677740177107204,"degC","ECS_1.5"
"Ref_20",1990,"Tgav",0.694900817927053,"degC","ECS_1.5"
"Ref_20",1991,"Tgav",0.631731192903844,"degC","ECS_1.5"
"Ref_20",1992,"Tgav",0.54349928701498,"degC","ECS_1.5"
"Ref_20",1993,"Tgav",0.548071532301208,"degC","ECS_1.5"
"Ref_20",1994,"Tgav",0.602165743449553,"degC","ECS_1.5"
"Ref_20",1995,"Tgav",0.655306255497302,"degC","ECS_1.5"
"Ref_20",1996,"Tgav",0.696957324174925,"degC","ECS_1.5"
"Ref_20",1997,"Tgav",0.732455658789233,"degC","ECS_1.5"
"Ref_20",1998,"Tgav",0.76122088694065,"degC","ECS_1.5"
"Ref_20",1999,"Tgav",0.784487203533534,"degC","ECS_1.5"
"Ref_20",2000,"Tgav",0.804229631449836,"degC","ECS_1.5"
"Ref_20",2001,"Tgav",0.822105466452813,"degC","ECS_1.5"
"Ref_20",2002,"Tgav",0.839300783229017,"degC","ECS_1.5"
"Ref_20",2003,"Tgav",0.854970252465051,"degC","ECS_1.5"
"Ref_20",2004,"Tgav",0.870657845723364,"degC","ECS_1.5"
"Ref_20",2005,"Tgav",0.8826168408432,"degC","ECS_1.5"
"Ref_20",2006,"Tgav",0.885311829988187,"degC","ECS_1.5"
"Ref_20",2007,"Tgav",0.885829251647409,"degC","ECS_1.5"
"Ref_20",2008,"Tgav",0.890734813583682,"degC","ECS_1.5"
"Ref_20",2009,"Tgav",0.898525838837657,"degC","ECS_1.5"
"Ref_20",2010,"Tgav",0.908019156588623,"degC","ECS_1.5"
"Ref_20",2011,"Tgav",0.918258580648333,"degC","ECS_1.5"
"Ref_20",2012,"Tgav",0.928521611247153,"degC","ECS_1.5"
"Ref_20",2013,"Tgav",0.938416102858361,"degC","ECS_1.5"
"Ref_20",2014,"Tgav",0.948162327360278,"degC","ECS_1.5"
"Ref_20",2015,"Tgav",0.957942332576017,"degC","ECS_1.5"
"Ref_20",2016,"Tgav",0.967922808855984,"degC","ECS_1.5"
"Ref_20",2017,"Tgav",0.978248755931886,"degC","ECS_1.5"
"Ref_20",2018,"Tgav",0.989000275225169,"degC","ECS_1.5"
"Ref_20",2019,"Tgav",1.00015715830232,"degC","ECS_1.5"
"Ref_20",2020,"Tgav",1.01170681481579,"degC","ECS_1.5"
"Ref_20",2021,"Tgav",1.023802689871,"degC","ECS_1.5"
"Ref_20",2022,"Tgav",1.03639159220032,"degC","ECS_1.5"
"Ref_20",2023,"Tgav",1.04943120202203,"degC","ECS_1.5"
"Ref_20",2024,"Tgav",1.06290957573852,"degC","ECS_1.5"
"Ref_20",2025,"Tgav",1.07681497116381,"degC","ECS_1.5"
"Ref_20",2026,"Tgav",1.09114623948207,"degC","ECS_1.5"
"Ref_20",2027,"Tgav",1.10589558164591,"degC","ECS_1.5"
"Ref_20",2028,"Tgav",1.12102753924518,"degC","ECS_1.5"
"Ref_20",2029,"Tgav",1.13650240632987,"degC","ECS_1.5"
"Ref_20",2030,"Tgav",1.1522907545675,"degC","ECS_1.5"
"Ref_20",2031,"Tgav",1.1683823158633,"degC","ECS_1.5"
"Ref_20",2032,"Tgav",1.18478086370752,"degC","ECS_1.5"
"Ref_20",2033,"Tgav",1.20148248893939,"degC","ECS_1.5"
"Ref_20",2034,"Tgav",1.21843295375191,"degC","ECS_1.5"
"Ref_20",2035,"Tgav",1.23559389424071,"degC","ECS_1.5"
"Ref_20",2036,"Tgav",1.25294547500285,"degC","ECS_1.5"
"Ref_20",2037,"Tgav",1.27043470997961,"degC","ECS_1.5"
"Ref_20",2038,"Tgav",1.28802664440392,"degC","ECS_1.5"
"Ref_20",2039,"Tgav",1.30571155234972,"degC","ECS_1.5"
"Ref_20",2040,"Tgav",1.32348196886675,"degC","ECS_1.5"
"Ref_20",2041,"Tgav",1.3413536676821,"degC","ECS_1.5"
"Ref_20",2042,"Tgav",1.35928146083798,"degC","ECS_1.5"
"Ref_20",2043,"Tgav",1.37723576644882,"degC","ECS_1.5"
"Ref_20",2044,"Tgav",1.39523122002431,"degC","ECS_1.5"
"Ref_20",2045,"Tgav",1.41327627977005,"degC","ECS_1.5"
"Ref_20",2046,"Tgav",1.43136758072215,"degC","ECS_1.5"
"Ref_20",2047,"Tgav",1.44949238556327,"degC","ECS_1.5"
"Ref_20",2048,"Tgav",1.46764265338922,"degC","ECS_1.5"
"Ref_20",2049,"Tgav",1.48583736114992,"degC","ECS_1.5"
"Ref_20",2050,"Tgav",1.50408782065796,"degC","ECS_1.5"
"Ref_20",2051,"Tgav",1.52241906175147,"degC","ECS_1.5"
"Ref_20",2052,"Tgav",1.54075067320049,"degC","ECS_1.5"
"Ref_20",2053,"Tgav",1.55903280885157,"degC","ECS_1.5"
"Ref_20",2054,"Tgav",1.57728073812991,"degC","ECS_1.5"
"Ref_20",2055,"Tgav",1.5955059166027,"degC","ECS_1.5"
"Ref_20",2056,"Tgav",1.61368545398768,"degC","ECS_1.5"
"Ref_20",2057,"Tgav",1.63181509270847,"degC","ECS_1.5"
"Ref_20",2058,"Tgav",1.64989498233687,"degC","ECS_1.5"
"Ref_20",2059,"Tgav",1.66793392655923,"degC","ECS_1.5"
"Ref_20",2060,"Tgav",1.68593901729007,"degC","ECS_1.5"
"Ref_20",2061,"Tgav",1.70394332432265,"degC","ECS_1.5"
"Ref_20",2062,"Tgav",1.72193860902087,"degC","ECS_1.5"
"Ref_20",2063,"Tgav",1.7399192676945,"degC","ECS_1.5"
"Ref_20",2064,"Tgav",1.75789377838636,"degC","ECS_1.5"
"Ref_20",2065,"Tgav",1.77586833085347,"degC","ECS_1.5"
"Ref_20",2066,"Tgav",1.79384594998687,"degC","ECS_1.5"
"Ref_20",2067,"Tgav",1.81182968976656,"degC","ECS_1.5"
"Ref_20",2068,"Tgav",1.82982182196048,"degC","ECS_1.5"
"Ref_20",2069,"Tgav",1.84782270122395,"degC","ECS_1.5"
"Ref_20",2070,"Tgav",1.86583286145124,"degC","ECS_1.5"
"Ref_20",2071,"Tgav",1.88384876848954,"degC","ECS_1.5"
"Ref_20",2072,"Tgav",1.90186724365086,"degC","ECS_1.5"
"Ref_20",2073,"Tgav",1.91988662562051,"degC","ECS_1.5"
"Ref_20",2074,"Tgav",1.93790488354721,"degC","ECS_1.5"
"Ref_20",2075,"Tgav",1.95592129236408,"degC","ECS_1.5"
"Ref_20",2076,"Tgav",1.97395053214528,"degC","ECS_1.5"
"Ref_20",2077,"Tgav",1.99199143982762,"degC","ECS_1.5"
"Ref_20",2078,"Tgav",2.01004235308356,"degC","ECS_1.5"
"Ref_20",2079,"Tgav",2.0281004399147,"degC","ECS_1.5"
"Ref_20",2080,"Tgav",2.04616418446533,"degC","ECS_1.5"
"Ref_20",2081,"Tgav",2.06421560887305,"degC","ECS_1.5"
"Ref_20",2082,"Tgav",2.082237345414,"degC","ECS_1.5"
"Ref_20",2083,"Tgav",2.10021992552628,"degC","ECS_1.5"
"Ref_20",2084,"Tgav",2.11816047562485,"degC","ECS_1.5"
"Ref_20",2085,"Tgav",2.1360581117189,"degC","ECS_1.5"
"Ref_20",2086,"Tgav",2.15392649177836,"degC","ECS_1.5"
"Ref_20",2087,"Tgav",2.17176636067594,"degC","ECS_1.5"
"Ref_20",2088,"Tgav",2.18957876895305,"degC","ECS_1.5"
"Ref_20",2089,"Tgav",2.207363971749,"degC","ECS_1.5"
"Ref_20",2090,"Tgav",2.22512258122341,"degC","ECS_1.5"
"Ref_20",2091,"Tgav",2.24278077931002,"degC","ECS_1.5"
"Ref_20",2092,"Tgav",2.2603415028384,"degC","ECS_1.5"
"Ref_20",2093,"Tgav",2.27781128928042,"degC","ECS_1.5"
"Ref_20",2094,"Tgav",2.29519367834528,"degC","ECS_1.5"
"Ref_20",2095,"Tgav",2.3124919097427,"degC","ECS_1.5"
"Ref_20",2096,"Tgav",2.32989867495358,"degC","ECS_1.5"
"Ref_20",2097,"Tgav",2.34741037527846,"degC","ECS_1.5"
"Ref_20",2098,"Tgav",2.36501561352905,"degC","ECS_1.5"
"Ref_20",2099,"Tgav",2.38270799895578,"degC","ECS_1.5"
"Ref_20",2100,"Tgav",2.4004832694758,"degC","ECS_1.5"
"Ref_20",1850,"Tgav",0.102469583932049,"degC","ECS_2"
"Ref_20",1851,"Tgav",0.10585439009444,"degC","ECS_2"
"Ref_20",1852,"Tgav",0.110725406629004,"degC","ECS_2"
"Ref_20",1853,"Tgav",0.116504868576612,"degC","ECS_2"
"Ref_20",1854,"Tgav",0.122277403412344,"degC","ECS_2"
"Ref_20",1855,"Tgav",0.116209837838103,"degC","ECS_2"
"Ref_20",1856,"Tgav",0.0733901580830176,"degC","ECS_2"
"Ref_20",1857,"Tgav",0.0206532259668811,"degC","ECS_2"
"Ref_20",1858,"Tgav",0.0103538406737103,"degC","ECS_2"
"Ref_20",1859,"Tgav",0.0328716889547634,"degC","ECS_2"
"Ref_20",1860,"Tgav",0.059549957946139,"degC","ECS_2"
"Ref_20",1861,"Tgav",0.0767412296513093,"degC","ECS_2"
"Ref_20",1862,"Tgav",0.0812276479960167,"degC","ECS_2"
"Ref_20",1863,"Tgav",0.0853319867155542,"degC","ECS_2"
"Ref_20",1864,"Tgav",0.0960177864926333,"degC","ECS_2"
"Ref_20",1865,"Tgav",0.108490704102096,"degC","ECS_2"
"Ref_20",1866,"Tgav",0.119569394158062,"degC","ECS_2"
"Ref_20",1867,"Tgav",0.128740728860194,"degC","ECS_2"
"Ref_20",1868,"Tgav",0.135989575790566,"degC","ECS_2"
"Ref_20",1869,"Tgav",0.141054806497506,"degC","ECS_2"
"Ref_20",1870,"Tgav",0.14491452510884,"degC","ECS_2"
"Ref_20",1871,"Tgav",0.148457809597153,"degC","ECS_2"
"Ref_20",1872,"Tgav",0.150744818619463,"degC","ECS_2"
"Ref_20",1873,"Tgav",0.15202156003373,"degC","ECS_2"
"Ref_20",1874,"Tgav",0.1544885075535,"degC","ECS_2"
"Ref_20",1875,"Tgav",0.156628759123132,"degC","ECS_2"
"Ref_20",1876,"Tgav",0.155545325496262,"degC","ECS_2"
"Ref_20",1877,"Tgav",0.155175838119822,"degC","ECS_2"
"Ref_20",1878,"Tgav",0.158641445580481,"degC","ECS_2"
"Ref_20",1879,"Tgav",0.164022353242033,"degC","ECS_2"
"Ref_20",1880,"Tgav",0.169947533224439,"degC","ECS_2"
"Ref_20",1881,"Tgav",0.17578703545146,"degC","ECS_2"
"Ref_20",1882,"Tgav",0.171557907049877,"degC","ECS_2"
"Ref_20",1883,"Tgav",0.0917704747093799,"degC","ECS_2"
"Ref_20",1884,"Tgav",-0.0296944331305928,"degC","ECS_2"
"Ref_20",1885,"Tgav",-0.0657192702161227,"degC","ECS_2"
"Ref_20",1886,"Tgav",-0.0446553053957103,"degC","ECS_2"
"Ref_20",1887,"Tgav",-0.0190717368406914,"degC","ECS_2"
"Ref_20",1888,"Tgav",0.00620804211763541,"degC","ECS_2"
"Ref_20",1889,"Tgav",0.0176709086353083,"degC","ECS_2"
"Ref_20",1890,"Tgav",0.0204648176507877,"degC","ECS_2"
"Ref_20",1891,"Tgav",0.028619251987401,"degC","ECS_2"
"Ref_20",1892,"Tgav",0.0502088718685367,"degC","ECS_2"
"Ref_20",1893,"Tgav",0.0793190577612254,"degC","ECS_2"
"Ref_20",1894,"Tgav",0.110194802323071,"degC","ECS_2"
"Ref_20",1895,"Tgav",0.132500771833177,"degC","ECS_2"
"Ref_20",1896,"Tgav",0.13694542472368,"degC","ECS_2"
"Ref_20",1897,"Tgav",0.134103498731108,"degC","ECS_2"
"Ref_20",1898,"Tgav",0.142419500798495,"degC","ECS_2"
"Ref_20",1899,"Tgav",0.160136828417799,"degC","ECS_2"
"Ref_20",1900,"Tgav",0.178764905396027,"degC","ECS_2"
"Ref_20",1901,"Tgav",0.192497861805917,"degC","ECS_2"
"Ref_20",1902,"Tgav",0.16559608182928,"degC","ECS_2"
"Ref_20",1903,"Tgav",0.112844912553792,"degC","ECS_2"
"Ref_20",1904,"Tgav",0.101399483561023,"degC","ECS_2"
